device_type,device_model,os_version,name,typed_value
iPhone,"iPhone14,4",16.4,supports-impact-v1,
iPhone,"iPhone14,4",16.4,supports-update-attachments-v1,
iPhone,"iPhone14,4",16.4,supports-autoloopvideo-v1,
iPhone,"iPhone14,4",16.4,supports-photos-extension-v1,
iPhone,"iPhone14,4",16.4,supports-photos-extension-v2,
iPhone,"iPhone14,4",16.4,supports-screen-time-v2,
iPhone,"iPhone14,4",16.4,supports-live-delivery,
iPhone,"iPhone14,4",16.4,supports-audio-messaging-v2,
iPhone,"iPhone14,4",16.4,supports-animoji-v2,
iPhone,"iPhone14,4",16.4,supports-certified-delivery-v1,
iPhone,"iPhone14,4",16.4,supports-original-timestamp-v1,
iPhone,"iPhone14,4",16.4,supports-incoming-fmd-v1,
iPhone,"iPhone14,4",16.4,optionally-receive-typing-indicators,
iPhone,"iPhone14,4",16.4,nicknames-version,
iPhone,"iPhone14,4",16.4,kt-version,5.0
iPhone,"iPhone14,4",16.4,device-key-signature,
iPhone,"iPhone14,4",16.4,ec-version,1.0
iPhone,"iPhone14,4",16.4,supports-protobuf-payload-data-v2,
iPhone,"iPhone14,4",16.4,supports-heif,True
iPhone,"iPhone14,4",16.4,supports-hdr,
iPhone,"iPhone14,4",16.4,prefers-sdr,
iPhone,"iPhone14,4",16.4,supports-modern-gft,
iPhone,"iPhone14,4",16.4,supports-co,
iPhone,"iPhone14,4",16.4,is-green-tea,
iPhone,"iPhone14,4",16.4,supports-sa-v1,
iPhone,"iPhone14,4",16.4,supports-dq-nr,
iPhone,"iPhone14,4",16.4,supports-rem,
iPhone,"iPhone14,4",16.4,supports-shared-exp,
iPhone,"iPhone14,4",16.4,supports-st-er,
iPhone,"iPhone14,4",16.4,supports-family-invite-message-bubble,
iPhone,"iPhone14,4",16.4,supports-maps-protocol-v5,
iPhone,"iPhone14,4",16.4,supports-mirage,
iPhone,"iPhone14,4",16.4,supports-key-sharing,
iPhone,"iPhone14,4",16.4,supports-harmony,
iPhone,"iPhone14,4",16.4,supports-activity-sharing-v1,True
iPhone,"iPhone14,4",16.4,supports-manatee-for-apple-cash,
iPhone,"iPhone14,4",16.4,supports-region-for-apple-cash,
iPhone,"iPhone14,4",16.4,supports-fmd-v2,
iPhone,"iPhone14,4",16.4,supports-fm-fence-v1,True
iPhone,"iPhone14,4",16.4,supports-secure-loc-v1,
iPhone,"iPhone14,4",16.4,supports-uwb,True
iPhone,"iPhone14,4",16.4,supports-gft-errors,
iPhone,"iPhone14,4",16.4,supports-gft-calls,
iPhone,"iPhone14,4",16.4,supports-hk-resident,
iPhone,"iPhone14,4",16.4,supports-maps-routing-path-leg,
iPhone,"iPhone14,4",16.4,supports-beacon-sharing-v2,
iPhone,"iPhone14,4",16.4,is-web-client,
iPhone,"iPhone14,4",16.4,supports-beneficiary-invites,
iPhone,"iPhone14,4",16.4,supports-people-request-messages,
iPhone,"iPhone14,4",16.4,supports-avless,
iPhone,"iPhone14,4",16.4,supports-maps-waypoint-route-sharing,
iPhone,"iPhone14,4",16.4,supports-cross-platform-sharing,
iPhone,"iPhone14,4",16.4,supports-self-one-to-one-invites,
iPhone,"iPhone14,4",16.4,supports-people-request-messages-v2,
iPhone,"iPhone14,4",16.4,supports-people-request-messages-v3,
iPad,iPad_64bit_TouchID_ASTC,11.0.1,show-peer-errors,
iPad,iPad_64bit_TouchID_ASTC,11.0.1,is-c2k-equipment,
iPad,iPad_64bit_TouchID_ASTC,11.0.1,supports-inline-attachments,
iPad,iPad_64bit_TouchID_ASTC,11.0.1,supports-keep-receipts,
iPad,iPad_64bit_TouchID_ASTC,11.0.1,supports-location-sharing,
iPad,iPad_64bit_TouchID_ASTC,11.0.1,supports-media-v2,
iPad,iPad_64bit_TouchID_ASTC,11.0.1,supports-st-v1,
iPad,iPad_64bit_TouchID_ASTC,11.0.1,supports-ca-v1,
iPad,iPad_64bit_TouchID_ASTC,11.0.1,supports-be-v1,
iPad,iPad_64bit_TouchID_ASTC,11.0.1,supports-ack-v1,
iPad,iPad_64bit_TouchID_ASTC,11.0.1,supports-fsm-v1,
iPad,iPad_64bit_TouchID_ASTC,11.0.1,supports-fsm-v2,
iPad,iPad_64bit_TouchID_ASTC,11.0.1,supports-fsm-v3,
iPad,iPad_64bit_TouchID_ASTC,11.0.1,supports-ii-v1,
iPad,iPad_64bit_TouchID_ASTC,11.0.1,supports-impact-v1,
iPad,iPad_64bit_TouchID_ASTC,11.0.1,supports-update-attachments-v1,
iPad,iPad_64bit_TouchID_ASTC,11.0.1,supports-autoloopvideo-v1,
iPad,iPad_64bit_TouchID_ASTC,11.0.1,supports-activity-sharing-v1,
iPad,iPad_64bit_TouchID_ASTC,11.0.1,optionally-receive-typing-indicators,
iPad,iPad_10.2_2021,26.3,show-peer-errors,
iPad,iPad_10.2_2021,26.3,is-c2k-equipment,
iPad,iPad_10.2_2021,26.3,supports-inline-attachments,
iPad,iPad_10.2_2021,26.3,supports-keep-receipts,
iPad,iPad_10.2_2021,26.3,supports-location-sharing,
iPad,iPad_10.2_2021,26.3,supports-media-v2,
iPad,iPad_10.2_2021,26.3,supports-st-v1,
iPad,iPad_10.2_2021,26.3,supports-ca-v1,
iPad,iPad_10.2_2021,26.3,supports-be-v1,
iPad,iPad_10.2_2021,26.3,supports-ack-v1,
iPad,iPad_10.2_2021,26.3,supports-fsm-v1,
iPad,iPad_10.2_2021,26.3,supports-fsm-v2,
iPad,iPad_10.2_2021,26.3,supports-fsm-v3,
iPad,iPad_10.2_2021,26.3,supports-ii-v1,
iPad,iPad_10.2_2021,26.3,supports-impact-v1,
iPad,iPad_10.2_2021,26.3,supports-update-attachments-v1,
iPad,iPad_10.2_2021,26.3,supports-autoloopvideo-v1,
iPad,iPad_10.2_2021,26.3,supports-photos-extension-v1,
iPad,iPad_10.2_2021,26.3,supports-photos-extension-v2,
iPad,iPad_10.2_2021,26.3,supports-screen-time-v2,
iPad,iPad_10.2_2021,26.3,supports-live-delivery,
iPad,iPad_10.2_2021,26.3,supports-audio-messaging-v2,
iPad,iPad_10.2_2021,26.3,supports-animoji-v2,
iPad,iPad_10.2_2021,26.3,supports-certified-delivery-v1,
iPad,iPad_10.2_2021,26.3,supports-original-timestamp-v1,
iPad,iPad_10.2_2021,26.3,supports-incoming-fmd-v1,
iPad,iPad_10.2_2021,26.3,optionally-receive-typing-indicators,
iPad,iPad_10.2_2021,26.3,nicknames-version,
iPad,iPad_10.2_2021,26.3,kt-version,5.0
iPad,iPad_10.2_2021,26.3,device-key-signature,
iPad,iPad_10.2_2021,26.3,ec-version,1.0
iPad,iPad_10.2_2021,26.3,supports-protobuf-payload-data-v2,
iPad,iPad_10.2_2021,26.3,supports-heif,True
iPad,iPad_10.2_2021,26.3,supports-hdr,
iPad,iPad_10.2_2021,26.3,prefers-sdr,
iPad,iPad_10.2_2021,26.3,supports-qta,
iPad,iPad_10.2_2021,26.3,supports-modern-gft,
iPad,iPad_10.2_2021,26.3,supports-co,
iPad,iPad_10.2_2021,26.3,is-green-tea,
iPad,iPad_10.2_2021,26.3,supports-sa-v1,
iPad,iPad_10.2_2021,26.3,supports-dq-nr,
iPad,iPad_10.2_2021,26.3,supports-rem,
iPad,iPad_10.2_2021,26.3,supports-shared-exp,
iPad,iPad_10.2_2021,26.3,supports-st-er,
iPad,iPad_10.2_2021,26.3,supports-family-invite-message-bubble,
iPad,iPad_10.2_2021,26.3,supports-maps-protocol-v5,
iPad,iPad_10.2_2021,26.3,supports-hi-res-vid,
iPad,iPad_10.2_2021,26.3,supports-live-translation,
iPad,iPad_10.2_2021,26.3,supports-mirage,
iPad,iPad_10.2_2021,26.3,supports-nearby-facetime,
iPad,iPad_10.2_2021,26.3,supports-emoji-stickers,
iPad,iPad_10.2_2021,26.3,supports-sticker-editing,
iPad,iPad_10.2_2021,26.3,supports-transcript-backgrounds,
iPad,iPad_10.2_2021,26.3,supports-polls,
iPad,iPad_10.2_2021,26.3,supports-lqm-hq,
iPad,iPad_10.2_2021,26.3,supports-group-apple-cash,
iPad,iPad_10.2_2021,26.3,supports-ckv-enforcement,
iPad,iPad_10.2_2021,26.3,supports-gti,
iPad,iPad_10.2_2021,26.3,supports-aot,
iPad,iPad_10.2_2021,26.3,supports-key-sharing,
iPad,iPad_10.2_2021,26.3,supports-harmony,
iPad,iPad_10.2_2021,26.3,supports-activity-sharing-v1,
iPad,iPad_10.2_2021,26.3,supports-manatee-for-apple-cash,
iPad,iPad_10.2_2021,26.3,supports-region-for-apple-cash,
iPad,iPad_10.2_2021,26.3,supports-fmd-v2,True
iPad,iPad_10.2_2021,26.3,supports-fm-fence-v1,True
iPad,iPad_10.2_2021,26.3,supports-secure-loc-v1,
iPad,iPad_10.2_2021,26.3,supports-zelkova,True
iPad,iPad_10.2_2021,26.3,supports-people-ranging-v1,
iPad,iPad_10.2_2021,26.3,supports-beacon-sharing-v3,
iPad,iPad_10.2_2021,26.3,supports-manatee-activity-sharing,
iPad,iPad_10.2_2021,26.3,supports-queue-one-read-receipts-v3,
iPad,iPad_10.2_2021,26.3,supports-uwb,False
iPad,iPad_10.2_2021,26.3,supports-gft-errors,
iPad,iPad_10.2_2021,26.3,supports-gft-calls,
iPad,iPad_10.2_2021,26.3,supports-hk-resident,
iPad,iPad_10.2_2021,26.3,supports-maps-routing-path-leg,
iPad,iPad_10.2_2021,26.3,supports-maps-wgs84-elevation-model,
iPad,iPad_10.2_2021,26.3,supports-beacon-sharing-v2,
iPad,iPad_10.2_2021,26.3,is-web-client,
iPad,iPad_10.2_2021,26.3,supports-beneficiary-invites,
iPad,iPad_10.2_2021,26.3,supports-people-request-messages,
iPad,iPad_10.2_2021,26.3,supports-avless,
iPad,iPad_10.2_2021,26.3,supports-maps-waypoint-route-sharing,
iPad,iPad_10.2_2021,26.3,supports-cross-platform-sharing,
iPad,iPad_10.2_2021,26.3,supports-self-one-to-one-invites,
iPad,iPad_10.2_2021,26.3,supports-people-request-messages-v2,
iPad,iPad_10.2_2021,26.3,supports-askto,
iPad,iPad_10.2_2021,26.3,supports-askto-v2,
iPad,iPad_10.2_2021,26.3,supports-askto-responseUI,
iPad,iPad_10.2_2021,26.3,supports-significant-app-update,
iPad,iPad_10.2_2021,26.3,supports-hybrid-groups-v1,
iPad,iPad_10.2_2021,26.3,supports-findmy-plugin-messages,
iPad,iPad_10.2_2021,26.3,supports-sos-alerting,
iPad,iPad_10.2_2021,26.3,supports-people-request-messages-v3,
iPad,iPad_10.2_2021,26.3,supports-recurring-payment-bubbles,
iPad,iPad_10.2_2021,26.3,supports-gft-relay,
iPad,iPad_10.2_2021,26.3,supports-group-photo-refresh-version,
iPad,iPad_10.2_2021,26.3,supports-ssrc,
iPad,iPad_10.2_2021,26.3,supports-emoji-tapbacks,
iPad,iPad_10.2_2021,26.3,supports-send-later-messages,
iPad,iPad_10.2_2021,26.3,supports-restricted-guest,
iPad,iPad_10.2_2021,26.3,supports-adaptive-temperature-automations,
iPad,iPad_10.2_2021,26.3,supports-emoji-images,
iPad,iPad_10.2_2021,26.3,supports-stick-moji-backs,
iPad,iPad_10.2_2021,26.3,supports-high-quality-photo-file-sizes,
iPad,iPad_10.2_2021,26.3,supports-stewie,False
iPad,iPad_10.2_2021,26.3,sender-key-message-version,
iPad,iPad_10.2_2021,26.3,supports-remote-atv-signin,
iPad,iPad_10.2_2021,26.3,supports-sender-key-v1,
iPad,iPad_10.2_2021,26.3,supports-uriless-membership-updates,
iPad,iPad_10.2_2021,26.3,supports-sender-key-self-check,
iPad,iPad_10.2_2021,26.3,supports-recovery-contact-upsell,
iPad,iPad_10.2_2021,26.3,supports-user-driven-call-activation,
iPad,iPad_10.2_2021,26.3,supports-legacy-contact-invites-v1,
iPad,iPad_10.2_2021,26.3,supports-legacy-contact-invites-v2,
iPad,iPad_10.2_2021,26.3,supports-legacy-contact-invites-v3,
iPad,iPad_10.2_2021,26.3,supports-calls-25,
iPad,iPad_10.2_2021,26.3,supports-introductions-v1,
iPad,iPad_10.2_2021,26.3,supports-rbm-chatbot,
iPhone,"iPhone14,4",26.3,show-peer-errors,
iPhone,"iPhone14,4",26.3,is-c2k-equipment,
iPhone,"iPhone14,4",26.3,supports-inline-attachments,
iPhone,"iPhone14,4",26.3,supports-keep-receipts,
iPhone,"iPhone14,4",26.3,supports-location-sharing,
iPhone,"iPhone14,4",26.3,supports-media-v2,
iPhone,"iPhone14,4",26.3,supports-st-v1,
iPhone,"iPhone14,4",26.3,supports-ca-v1,
iPhone,"iPhone14,4",26.3,supports-be-v1,
iPhone,"iPhone14,4",26.3,supports-ack-v1,
iPhone,"iPhone14,4",26.3,supports-fsm-v1,
iPhone,"iPhone14,4",26.3,supports-fsm-v2,
iPhone,"iPhone14,4",26.3,supports-fsm-v3,
iPhone,"iPhone14,4",26.3,supports-ii-v1,
iPhone,"iPhone14,4",26.3,supports-impact-v1,
iPhone,"iPhone14,4",26.3,supports-update-attachments-v1,
iPhone,"iPhone14,4",26.3,supports-autoloopvideo-v1,
iPhone,"iPhone14,4",26.3,supports-photos-extension-v1,
iPhone,"iPhone14,4",26.3,supports-photos-extension-v2,
iPhone,"iPhone14,4",26.3,supports-screen-time-v2,
iPhone,"iPhone14,4",26.3,supports-live-delivery,
iPhone,"iPhone14,4",26.3,supports-audio-messaging-v2,
iPhone,"iPhone14,4",26.3,supports-animoji-v2,
iPhone,"iPhone14,4",26.3,supports-certified-delivery-v1,
iPhone,"iPhone14,4",26.3,supports-original-timestamp-v1,
iPhone,"iPhone14,4",26.3,supports-incoming-fmd-v1,
iPhone,"iPhone14,4",26.3,optionally-receive-typing-indicators,
iPhone,"iPhone14,4",26.3,nicknames-version,
iPhone,"iPhone14,4",26.3,kt-version,5.0
iPhone,"iPhone14,4",26.3,device-key-signature,
iPhone,"iPhone14,4",26.3,ec-version,1.0
iPhone,"iPhone14,4",26.3,supports-protobuf-payload-data-v2,
iPhone,"iPhone14,4",26.3,supports-heif,True
iPhone,"iPhone14,4",26.3,supports-hdr,
iPhone,"iPhone14,4",26.3,prefers-sdr,
iPhone,"iPhone14,4",26.3,supports-qta,
iPhone,"iPhone14,4",26.3,supports-modern-gft,
iPhone,"iPhone14,4",26.3,supports-co,
iPhone,"iPhone14,4",26.3,is-green-tea,
iPhone,"iPhone14,4",26.3,supports-sa-v1,
iPhone,"iPhone14,4",26.3,supports-dq-nr,
iPhone,"iPhone14,4",26.3,supports-rem,
iPhone,"iPhone14,4",26.3,supports-shared-exp,
iPhone,"iPhone14,4",26.3,supports-st-er,
iPhone,"iPhone14,4",26.3,supports-family-invite-message-bubble,
iPhone,"iPhone14,4",26.3,supports-maps-protocol-v5,
iPhone,"iPhone14,4",26.3,supports-hi-res-vid,
iPhone,"iPhone14,4",26.3,supports-live-translation,
iPhone,"iPhone14,4",26.3,supports-mirage,
iPhone,"iPhone14,4",26.3,supports-nearby-facetime,
iPhone,"iPhone14,4",26.3,supports-emoji-stickers,
iPhone,"iPhone14,4",26.3,supports-sticker-editing,
iPhone,"iPhone14,4",26.3,supports-transcript-backgrounds,
iPhone,"iPhone14,4",26.3,supports-polls,
iPhone,"iPhone14,4",26.3,supports-lqm-hq,
iPhone,"iPhone14,4",26.3,supports-group-apple-cash,
iPhone,"iPhone14,4",26.3,supports-ckv-enforcement,
iPhone,"iPhone14,4",26.3,supports-gti,
iPhone,"iPhone14,4",26.3,supports-aot,
iPhone,"iPhone14,4",26.3,supports-key-sharing,
iPhone,"iPhone14,4",26.3,supports-harmony,
iPhone,"iPhone14,4",26.3,supports-activity-sharing-v1,True
iPhone,"iPhone14,4",26.3,supports-manatee-for-apple-cash,
iPhone,"iPhone14,4",26.3,supports-region-for-apple-cash,
iPhone,"iPhone14,4",26.3,supports-fmd-v2,True
iPhone,"iPhone14,4",26.3,supports-fm-fence-v1,True
iPhone,"iPhone14,4",26.3,supports-secure-loc-v1,
iPhone,"iPhone14,4",26.3,supports-zelkova,True
iPhone,"iPhone14,4",26.3,supports-people-ranging-v1,
iPhone,"iPhone14,4",26.3,supports-beacon-sharing-v3,
iPhone,"iPhone14,4",26.3,supports-manatee-activity-sharing,
iPhone,"iPhone14,4",26.3,supports-queue-one-read-receipts-v3,
iPhone,"iPhone14,4",26.3,supports-uwb,True
iPhone,"iPhone14,4",26.3,supports-gft-errors,
iPhone,"iPhone14,4",26.3,supports-gft-calls,
iPhone,"iPhone14,4",26.3,supports-hk-resident,
iPhone,"iPhone14,4",26.3,supports-maps-routing-path-leg,
iPhone,"iPhone14,4",26.3,supports-maps-wgs84-elevation-model,
iPhone,"iPhone14,4",26.3,supports-beacon-sharing-v2,
iPhone,"iPhone14,4",26.3,is-web-client,
iPhone,"iPhone14,4",26.3,supports-beneficiary-invites,
iPhone,"iPhone14,4",26.3,supports-people-request-messages,
iPhone,"iPhone14,4",26.3,supports-avless,
iPhone,"iPhone14,4",26.3,supports-maps-waypoint-route-sharing,
iPhone,"iPhone14,4",26.3,supports-cross-platform-sharing,
iPhone,"iPhone14,4",26.3,supports-self-one-to-one-invites,
iPhone,"iPhone14,4",26.3,supports-people-request-messages-v2,
iPhone,"iPhone14,4",26.3,supports-askto,
iPhone,"iPhone14,4",26.3,supports-askto-v2,
iPhone,"iPhone14,4",26.3,supports-askto-responseUI,
iPhone,"iPhone14,4",26.3,supports-significant-app-update,
iPhone,"iPhone14,4",26.3,supports-hybrid-groups-v1,
iPhone,"iPhone14,4",26.3,supports-findmy-plugin-messages,
iPhone,"iPhone14,4",26.3,supports-sos-alerting,True
iPhone,"iPhone14,4",26.3,supports-people-request-messages-v3,
iPhone,"iPhone14,4",26.3,supports-recurring-payment-bubbles,
iPhone,"iPhone14,4",26.3,supports-gft-relay,
iPhone,"iPhone14,4",26.3,supports-group-photo-refresh-version,
iPhone,"iPhone14,4",26.3,supports-ssrc,
iPhone,"iPhone14,4",26.3,supports-emoji-tapbacks,
iPhone,"iPhone14,4",26.3,supports-send-later-messages,
iPhone,"iPhone14,4",26.3,supports-restricted-guest,
iPhone,"iPhone14,4",26.3,supports-adaptive-temperature-automations,
iPhone,"iPhone14,4",26.3,supports-emoji-images,
iPhone,"iPhone14,4",26.3,supports-stick-moji-backs,
iPhone,"iPhone14,4",26.3,supports-high-quality-photo-file-sizes,
iPhone,"iPhone14,4",26.3,supports-stewie,True
iPhone,"iPhone14,4",26.3,sender-key-message-version,
iPhone,"iPhone14,4",26.3,supports-remote-atv-signin,
iPhone,"iPhone14,4",26.3,supports-sender-key-v1,
iPhone,"iPhone14,4",26.3,supports-uriless-membership-updates,
iPhone,"iPhone14,4",26.3,supports-sender-key-self-check,
iPhone,"iPhone14,4",26.3,supports-recovery-contact-upsell,
iPhone,"iPhone14,4",26.3,supports-user-driven-call-activation,
iPhone,"iPhone14,4",26.3,supports-legacy-contact-invites-v1,
iPhone,"iPhone14,4",26.3,supports-legacy-contact-invites-v2,
iPhone,"iPhone14,4",26.3,supports-legacy-contact-invites-v3,
iPhone,"iPhone14,4",26.3,supports-calls-25,
iPhone,"iPhone14,4",26.3,supports-introductions-v1,
iPhone,"iPhone14,4",26.3,supports-rbm-chatbot,
Mac,UniversalMac,14.4,show-peer-errors,
Mac,UniversalMac,14.4,is-c2k-equipment,False
Mac,UniversalMac,14.4,supports-inline-attachments,
Mac,UniversalMac,14.4,supports-keep-receipts,
Mac,UniversalMac,14.4,supports-location-sharing,
Mac,UniversalMac,14.4,supports-media-v2,
Mac,UniversalMac,14.4,supports-st-v1,
Mac,UniversalMac,14.4,supports-ca-v1,
Mac,UniversalMac,14.4,supports-be-v1,
Mac,UniversalMac,14.4,supports-ack-v1,
Mac,UniversalMac,14.4,supports-fsm-v1,
Mac,UniversalMac,14.4,supports-fsm-v2,
Mac,UniversalMac,14.4,supports-fsm-v3,
Mac,UniversalMac,14.4,supports-ii-v1,
Mac,UniversalMac,14.4,supports-impact-v1,
Mac,UniversalMac,14.4,supports-update-attachments-v1,
Mac,UniversalMac,14.4,supports-autoloopvideo-v1,
Mac,UniversalMac,14.4,supports-photos-extension-v1,
Mac,UniversalMac,14.4,supports-photos-extension-v2,
Mac,UniversalMac,14.4,supports-screen-time-v2,
Mac,UniversalMac,14.4,supports-live-delivery,
Mac,UniversalMac,14.4,supports-audio-messaging-v2,
Mac,UniversalMac,14.4,supports-animoji-v2,True
Mac,UniversalMac,14.4,supports-certified-delivery-v1,
Mac,UniversalMac,14.4,supports-original-timestamp-v1,
Mac,UniversalMac,14.4,supports-incoming-fmd-v1,
Mac,UniversalMac,14.4,optionally-receive-typing-indicators,
Mac,UniversalMac,14.4,nicknames-version,
Mac,UniversalMac,14.4,kt-version,5.0
Mac,UniversalMac,14.4,device-key-signature,
Mac,UniversalMac,14.4,ec-version,1.0
Mac,UniversalMac,14.4,supports-protobuf-payload-data-v2,
Mac,UniversalMac,14.4,supports-heif,True
Mac,UniversalMac,14.4,supports-hdr,True
Mac,UniversalMac,14.4,prefers-sdr,
Mac,UniversalMac,14.4,supports-modern-gft,
Mac,UniversalMac,14.4,supports-co,
Mac,UniversalMac,14.4,is-green-tea,
Mac,UniversalMac,14.4,supports-sa-v1,
Mac,UniversalMac,14.4,supports-dq-nr,
Mac,UniversalMac,14.4,supports-rem,
Mac,UniversalMac,14.4,supports-shared-exp,
Mac,UniversalMac,14.4,supports-st-er,
Mac,UniversalMac,14.4,supports-family-invite-message-bubble,
Mac,UniversalMac,14.4,supports-maps-protocol-v5,
Mac,UniversalMac,14.4,supports-hi-res-vid,
Mac,UniversalMac,14.4,supports-mirage,
Mac,UniversalMac,14.4,supports-emoji-stickers,
Mac,UniversalMac,14.4,supports-sticker-editing,
Mac,UniversalMac,14.4,supports-key-sharing,
Mac,UniversalMac,14.4,supports-harmony,False
Mac,UniversalMac,14.4,supports-fmd-v2,
Mac,UniversalMac,14.4,supports-fm-fence-v1,
Mac,UniversalMac,14.4,supports-secure-loc-v1,
Mac,UniversalMac,14.4,supports-zelkova,True
Mac,UniversalMac,14.4,supports-people-ranging-v1,
Mac,UniversalMac,14.4,supports-beacon-sharing-v3,
Mac,UniversalMac,14.4,supports-uwb,False
Mac,UniversalMac,14.4,supports-gft-errors,
Mac,UniversalMac,14.4,supports-gft-calls,
Mac,UniversalMac,14.4,supports-hk-resident,
Mac,UniversalMac,14.4,supports-maps-routing-path-leg,
Mac,UniversalMac,14.4,supports-beacon-sharing-v2,
Mac,UniversalMac,14.4,is-web-client,
Mac,UniversalMac,14.4,supports-beneficiary-invites,
Mac,UniversalMac,14.4,supports-people-request-messages,
Mac,UniversalMac,14.4,supports-avless,
Mac,UniversalMac,14.4,supports-maps-waypoint-route-sharing,
Mac,UniversalMac,14.4,supports-cross-platform-sharing,
Mac,UniversalMac,14.4,supports-self-one-to-one-invites,
Mac,UniversalMac,14.4,supports-people-request-messages-v2,
Mac,UniversalMac,14.4,supports-askto,
Mac,UniversalMac,14.4,supports-hybrid-groups-v1,
Mac,UniversalMac,14.4,supports-findmy-plugin-messages,
Mac,UniversalMac,14.4,supports-sos-alerting,
Mac,UniversalMac,14.4,supports-people-request-messages-v3,
Mac,UniversalMac,14.4,supports-recurring-payment-bubbles,
Mac,UniversalMac,14.4,supports-gft-relay,
Mac,UniversalMac,14.4,supports-group-photo-refresh-version,
iPhone,"iPhone17,2",26.3,show-peer-errors,
iPhone,"iPhone17,2",26.3,is-c2k-equipment,
iPhone,"iPhone17,2",26.3,supports-inline-attachments,
iPhone,"iPhone17,2",26.3,supports-keep-receipts,
iPhone,"iPhone17,2",26.3,supports-location-sharing,
iPhone,"iPhone17,2",26.3,supports-media-v2,
iPhone,"iPhone17,2",26.3,supports-st-v1,
iPhone,"iPhone17,2",26.3,supports-ca-v1,
iPhone,"iPhone17,2",26.3,supports-be-v1,
iPhone,"iPhone17,2",26.3,supports-ack-v1,
iPhone,"iPhone17,2",26.3,supports-fsm-v1,
iPhone,"iPhone17,2",26.3,supports-fsm-v2,
iPhone,"iPhone17,2",26.3,supports-fsm-v3,
iPhone,"iPhone17,2",26.3,supports-ii-v1,
iPhone,"iPhone17,2",26.3,supports-impact-v1,
iPhone,"iPhone17,2",26.3,supports-update-attachments-v1,
iPhone,"iPhone17,2",26.3,supports-autoloopvideo-v1,
iPhone,"iPhone17,2",26.3,supports-photos-extension-v1,
iPhone,"iPhone17,2",26.3,supports-photos-extension-v2,
iPhone,"iPhone17,2",26.3,supports-screen-time-v2,
iPhone,"iPhone17,2",26.3,supports-live-delivery,
iPhone,"iPhone17,2",26.3,supports-audio-messaging-v2,
iPhone,"iPhone17,2",26.3,supports-animoji-v2,
iPhone,"iPhone17,2",26.3,supports-certified-delivery-v1,
iPhone,"iPhone17,2",26.3,supports-original-timestamp-v1,
iPhone,"iPhone17,2",26.3,supports-incoming-fmd-v1,
iPhone,"iPhone17,2",26.3,optionally-receive-typing-indicators,
iPhone,"iPhone17,2",26.3,nicknames-version,
iPhone,"iPhone17,2",26.3,kt-version,5.0
iPhone,"iPhone17,2",26.3,device-key-signature,
iPhone,"iPhone17,2",26.3,ec-version,1.0
iPhone,"iPhone17,2",26.3,supports-protobuf-payload-data-v2,
iPhone,"iPhone17,2",26.3,supports-heif,True
iPhone,"iPhone17,2",26.3,supports-hdr,
iPhone,"iPhone17,2",26.3,prefers-sdr,
iPhone,"iPhone17,2",26.3,supports-qta,
iPhone,"iPhone17,2",26.3,supports-modern-gft,
iPhone,"iPhone17,2",26.3,supports-co,
iPhone,"iPhone17,2",26.3,is-green-tea,
iPhone,"iPhone17,2",26.3,supports-sa-v1,
iPhone,"iPhone17,2",26.3,supports-dq-nr,
iPhone,"iPhone17,2",26.3,supports-rem,
iPhone,"iPhone17,2",26.3,supports-shared-exp,
iPhone,"iPhone17,2",26.3,supports-st-er,
iPhone,"iPhone17,2",26.3,supports-family-invite-message-bubble,
iPhone,"iPhone17,2",26.3,supports-maps-protocol-v5,
iPhone,"iPhone17,2",26.3,supports-hi-res-vid,
iPhone,"iPhone17,2",26.3,supports-live-translation,
iPhone,"iPhone17,2",26.3,supports-mirage,
iPhone,"iPhone17,2",26.3,supports-nearby-facetime,
iPhone,"iPhone17,2",26.3,supports-emoji-stickers,
iPhone,"iPhone17,2",26.3,supports-sticker-editing,
iPhone,"iPhone17,2",26.3,supports-transcript-backgrounds,
iPhone,"iPhone17,2",26.3,supports-polls,
iPhone,"iPhone17,2",26.3,supports-lqm-hq,
